date_id,date_id,Biomass,Grid emission factor,Hard Coal,Hydro,Lignite,Natural Gas,Nuclear,Other,Pumped storage generation,Solar,Conventional,Total electricity demand,Total grid emissions,Wind offshore,Wind onshore,Total Renewables,Total Conventional,Renewable share,Conventional share
2024-01-30T23:00:00,2024-01-30T23:00:00,5.056,332.761,4.402,2.553,10.03,11.093,0,2.805,0.03,0,28.36,59.312,21036.258,4.625,22.623,34.857,28.36,55.13864941392347,44.86135058607653
2024-01-31T00:00:00,2024-01-31T00:00:00,5.06,342.594,4.993,2.519,9.663,10.25,0,2.887,0.011,0,27.803,57.331,20916.675,4.16,21.512,33.251000000000005,27.804,54.46073212677095,45.53926787322905
2024-01-31T01:00:00,2024-01-31T01:00:00,5.059,342.516,4.775,2.521,9.417,10.117,0,2.892,0.02,0,27.22,56.627,20443.955,4.257,20.631,32.468,27.221,54.39528221280303,45.60471778719696
2024-01-31T02:00:00,2024-01-31T02:00:00,5.041,343.662,4.511,2.539,9.276,9.875,0,2.813,0.007,0,26.482,55.802,19891.113,4.538,19.28,31.398000000000003,26.482,54.24671734623359,45.753282653766405
2024-01-31T03:00:00,2024-01-31T03:00:00,5.011,351.984,4.496,2.618,8.746,10.05,0,2.832,0.123,0,26.247,54.957,19393.873,4.214,17.009,28.852,26.247000000000003,52.36392675003175,47.63607324996824
2024-01-31T04:00:00,2024-01-31T04:00:00,4.982,364.331,4.27,2.53,9.091,10.571,0,2.827,0.108,0,26.867,55.757,19765.692,4.425,15.448,27.385,26.867,50.47740175477402,49.52259824522598
2024-01-31T05:00:00,2024-01-31T05:00:00,4.934,389.309,4.628,2.568,9.782,11.047,0,2.951,0.203,0,28.611,56.663,21077.662,4.481,13.548,25.531,28.611,47.155627793579846,52.84437220642017
2024-01-31T06:00:00,2024-01-31T06:00:00,4.899,410.64,5.252,2.768,10.819,12.072,0,3.225,0.786,0,32.154,63.228,23320.131,4.449,12.52,24.636,32.154,43.38087691494981,56.619123085050184
2024-01-31T07:00:00,2024-01-31T07:00:00,4.897,406.187,5.956,2.81,10.956,13.073,0,3.1,3.287,0.016,36.371,67.193,24253.07,4.692,10.923,23.338,36.372,39.08558030480657,60.91441969519343
2024-01-31T08:00:00,2024-01-31T08:00:00,4.911,400.888,6.201,2.76,10.646,13.665,0,3.302,3.57,0.846,37.384,70.019,24510.481,4.729,10.51,23.756,37.384,38.85508668629375,61.14491331370625
2024-01-31T09:00:00,2024-01-31T09:00:00,4.912,389.224,6.143,2.579,10.464,13.494,0,3.157,2.112,3.523,35.37,72.117,24112.505,5.604,9.962,26.58,35.37,42.90556900726392,57.09443099273608
2024-01-31T10:00:00,2024-01-31T10:00:00,4.942,369.646,5.905,2.7,10.484,13.442,0,3.115,1.08,6.604,34.027,73.846,23881.088,5.943,10.389,30.578,34.025999999999996,47.33143458609374,52.66856541390625
2024-01-31T11:00:00,2024-01-31T11:00:00,4.951,343.957,5.729,2.678,10.354,12.624,0,2.963,0.529,8.444,32.2,75.67,23156.616,6.089,12.963,35.125,32.199000000000005,52.17307349533598,47.826926504664016
2024-01-31T12:00:00,2024-01-31T12:00:00,4.975,328.914,5.913,2.632,10.021,11.721,0,2.812,0.542,9.236,31.009,74.013,22503.92,5.922,14.645,37.41,31.009000000000004,54.677794179979244,45.32220582002076
2024-01-31T13:00:00,2024-01-31T13:00:00,5.037,327.123,6.107,2.714,9.826,11.401,0,2.786,0.551,8.841,30.672,73.266,22314.328,5.63,15.32,37.542,30.671,55.0364300060106,44.96356999398942
2024-01-31T14:00:00,2024-01-31T14:00:00,5.084,323.933,5.512,2.664,9.853,11.385,0,2.778,0.311,7.433,29.839,72.852,21853.191,5.816,16.626,37.623000000000005,29.839,55.769173757078065,44.230826242921935
2024-01-31T15:00:00,2024-01-31T15:00:00,5.107,328.252,5.491,2.644,9.707,11.56,0,2.781,0.378,4.468,29.917,71.14,21749.545,5.956,18.167,36.342,29.917,54.84839795348556,45.15160204651444
2024-01-31T16:00:00,2024-01-31T16:00:00,5.142,339.373,5.835,2.639,9.938,11.601,0,2.797,0.559,1.168,30.729,70.708,22310.653,5.617,20.446,35.012,30.730000000000004,53.25667001308144,46.74332998691856
2024-01-31T17:00:00,2024-01-31T17:00:00,5.144,338.01,5.724,2.641,10.539,11.763,0,2.795,0.686,0.018,31.507,72.361,22913.993,5.528,22.954,36.285,31.506999999999998,53.52401463299504,46.47598536700495
2024-01-31T18:00:00,2024-01-31T18:00:00,5.124,315.325,6.196,2.649,10.002,12.079,0,2.794,1.73,0,32.801,72.167,22834.858,5.453,26.39,39.616,32.801,54.70538685667729,45.29461314332271
2024-01-31T19:00:00,2024-01-31T19:00:00,5.046,299.742,6.062,2.652,9.139,12.018,0,2.793,0.783,0,30.795,70.461,21792.089,4.819,29.389,41.906,30.795,57.64157301825284,42.35842698174716
2024-01-31T20:00:00,2024-01-31T20:00:00,5.045,287.451,6.215,2.683,8.334,11.935,0,2.792,0.702,0,29.977,67.889,21029.226,3.994,31.458,43.18,29.978,59.0229366576451,40.9770633423549
2024-01-31T21:00:00,2024-01-31T21:00:00,5.025,275.702,6.135,2.555,7.776,11.271,0,2.789,0.226,0,28.198,67.768,20131.977,3.396,33.846,44.821999999999996,28.197000000000003,61.38402333639189,38.6159766636081
2024-01-31T22:00:00,2024-01-31T22:00:00,4.999,247.413,5.854,2.6,5.924,10.477,0,2.746,0.059,0,25.06,65.592,17614.707,3.763,34.774,46.136,25.060000000000002,64.80139333670432,35.19860666329569
2024-01-31T23:00:00,2024-01-31T23:00:00,5.017,238.185,5.445,2.568,5.363,10.148,0,2.779,0.043,0,23.777,62.577,16607.675,3.218,35.146,45.949,23.778,65.89843245801482,34.10156754198517
2024-02-01T00:00:00,2024-02-01T00:00:00,5.097,233.521,5.543,2.639,5.169,9.489,0,2.727,0.005,0,22.933,61.582,16154.434,3.44,35.069,46.245000000000005,22.933,66.84928734568794,33.150712654312066
2024-02-01T01:00:00,2024-02-01T01:00:00,5.075,232.209,5.275,2.661,5.252,9.202,0,2.565,0.001,0,22.295,58.081,15780.288,3.575,34.351,45.662,22.295,67.19248936827701,32.807510631723005
2024-02-01T02:00:00,2024-02-01T02:00:00,5.025,229.227,4.968,2.583,5.069,9.182,0,2.452,0,0,21.67,58.37,15231.386,3.616,33.553,44.777,21.671,67.3865278112208,32.61347218877919
2024-02-01T03:00:00,2024-02-01T03:00:00,5.014,232.032,4.959,2.626,5.016,9.131,0,2.489,0.004,0,21.599,59.631,15188.144,3.912,32.307,43.859,21.599000000000004,67.00326927189954,32.99673072810047
2024-02-01T04:00:00,2024-02-01T04:00:00,4.979,237.807,4.957,2.659,5.06,9.422,0,2.659,0.002,0,22.1,60.692,15497.605,4.246,31.186,43.07,22.099999999999998,66.08869111554397,33.911308884456034
2024-02-01T05:00:00,2024-02-01T05:00:00,4.928,252.21,5.055,2.645,5.558,10.497,0,2.848,0.017,0,23.975,62.458,16664.945,4.232,30.296,42.101,23.974999999999998,63.71602397239543,36.283976027604574
2024-02-01T06:00:00,2024-02-01T06:00:00,4.915,275.797,5.403,2.614,6.744,11.864,0,3.103,0.171,0,27.285,66.72,18910.841,4.212,29.541,41.282,27.285,60.2068050228244,39.79319497717561
2024-02-01T07:00:00,2024-02-01T07:00:00,4.938,297.183,5.924,2.58,8.003,12.968,0,3.333,0.862,0.042,31.09,69.722,21271.99,4.422,28.507,40.489000000000004,31.09,56.56547311362271,43.434526886377284
2024-02-01T08:00:00,2024-02-01T08:00:00,4.944,302.766,6.558,2.541,8.036,13.355,0,3.528,2.236,0.851,33.714,71.302,22171.23,4.257,26.922,39.515,33.712999999999994,53.961599388212164,46.038400611787836
2024-02-01T09:00:00,2024-02-01T09:00:00,4.937,304.322,6.691,2.568,7.943,13.32,0,3.533,1.897,3.874,33.384,72.342,22173.071,4.006,24.091,39.476,33.384,54.180620367828716,45.819379632171284
2024-02-01T10:00:00,2024-02-01T10:00:00,4.977,290.444,6.666,2.54,7.944,13.545,0,3.524,1.139,8.782,32.819,75.075,22227.381,3.796,23.615,43.709999999999994,32.818000000000005,57.11634957139871,42.88365042860131
2024-02-01T11:00:00,2024-02-01T11:00:00,5.014,272.221,6.474,2.549,7.738,12.914,0,3.257,0.287,12.608,30.671,76.694,21400.966,3.465,24.309,47.945,30.669999999999998,60.987088977930426,39.01291102206958
2024-02-01T12:00:00,2024-02-01T12:00:00,5.038,259.85,6.41,2.583,7.224,12.776,0,3.084,0.138,13.911,29.634,75.625,20601.886,3.116,25.002,49.65,29.632,62.624555384576574,37.37544461542343
2024-02-01T13:00:00,2024-02-01T13:00:00,5.076,264.138,6.026,2.663,7.947,12.529,0,3.06,0.056,13.557,29.618,75.164,20943.708,3.164,25.213,49.673,29.618,62.64645420035061,37.35354579964939
2024-02-01T14:00:00,2024-02-01T14:00:00,5.103,272.332,5.837,2.593,8.233,12.441,0,2.969,0.13,11.263,29.61,74.156,20978.647,3.316,25.149,47.424,29.610000000000003,61.562426980294404,38.43757301970558
2024-02-01T15:00:00,2024-02-01T15:00:00,5.134,288.164,5.352,2.655,8.34,12.58,0,2.972,0.625,6.597,29.868,71.311,20760.107,3.954,23.835,42.175,29.869,58.54061406917994,41.45938593082006
2024-02-01T16:00:00,2024-02-01T16:00:00,5.169,317.71,5.568,2.639,9.168,12.805,0,2.975,1.934,1.599,32.449,68.844,21894.431,4.396,22.66,36.463,32.449999999999996,52.91164221554714,47.08835778445285
2024-02-01T17:00:00,2024-02-01T17:00:00,5.158,332.186,5.987,2.609,9.604,12.606,0,3.093,2.928,0.019,34.218,70.821,22738.717,3.912,22.536,34.234,34.217999999999996,50.01168702156256,49.98831297843744
2024-02-01T18:00:00,2024-02-01T18:00:00,5.14,332.913,5.998,2.667,9.991,12.58,0,3.09,3.141,0,34.801,72.312,23142.549,3.081,23.826,34.714,34.800000000000004,49.938141957015844,50.06185804298414
2024-02-01T19:00:00,2024-02-01T19:00:00,5.115,330.336,5.38,2.641,9.9,12.444,0,3.084,3.001,0,33.808,70.055,22492.416,2.726,23.799,34.281,33.809000000000005,50.34660008811866,49.65339991188134
2024-02-01T20:00:00,2024-02-01T20:00:00,5.099,327.966,4.88,2.567,9.488,12.321,0,3.094,2.43,0,32.213,67.104,21629.285,3.205,22.866,33.737,32.213,51.15542077331312,48.84457922668688
2024-02-01T21:00:00,2024-02-01T21:00:00,5.08,334.15,4.309,2.585,9.321,11.964,0,3.243,0.938,0,29.775,64.792,21020.678,3.94,21.527,33.132000000000005,29.775,52.66822452191331,47.3317754780867
2024-02-01T22:00:00,2024-02-01T22:00:00,5.101,332.984,3.784,2.607,9.299,11.194,0,3.247,0.42,0,27.944,62.388,20305.837,4.319,21.011,33.038,27.944000000000003,54.17664228788822,45.82335771211177
2024-02-01T23:00:00,2024-02-01T23:00:00,5.079,317.305,3.81,2.676,8.091,10.396,0,3.234,0.21,0,25.741,60.458,18745.756,4.679,20.903,33.337,25.741,56.42878905853279,43.57121094146721
2024-02-02T00:00:00,2024-02-02T00:00:00,5.038,295.227,3.751,2.572,6.463,9.764,0,3.027,0.104,0,23.11,57.002,16500.175,5.234,19.937,32.781000000000006,23.109,58.6527106816962,41.34728931830381
2024-02-02T01:00:00,2024-02-02T01:00:00,5.038,284.337,3.588,2.671,5.694,9.634,0,2.951,0.217,0,22.084,55.574,15431.798,5.956,18.523,32.188,22.084,59.308667452830186,40.69133254716981
2024-02-02T02:00:00,2024-02-02T02:00:00,5.012,282.549,3.351,2.92,5.546,9.955,0,3.085,0.065,0,22.002,56.629,15336.337,6.205,18.138,32.275000000000006,22.002000000000002,59.46349282384804,40.53650717615196
2024-02-02T03:00:00,2024-02-02T03:00:00,4.982,277.939,3.037,2.752,5.564,10.191,0,2.942,0.026,0,21.759,58.066,15037.944,6.081,18.53,32.345,21.76,59.78190555401534,40.21809444598466
2024-02-02T04:00:00,2024-02-02T04:00:00,4.952,273.499,2.952,2.757,5.669,10.369,0,2.811,0.032,0,21.833,58.721,15015.247,6.116,19.243,33.068,21.833,60.23205406094607,39.76794593905393
2024-02-02T05:00:00,2024-02-02T05:00:00,4.896,267.346,3.15,2.914,5.622,11.096,0,2.676,0.006,0,22.55,61.572,15251.837,6.074,20.615,34.498999999999995,22.550000000000004,60.472576206419035,39.527423793580965
2024-02-02T06:00:00,2024-02-02T06:00:00,4.905,278.82,3.392,2.723,6.871,12.115,0,2.814,0.417,0,25.609,64.866,17270.56,6.44,22.265,36.333,25.609,58.65648509896354,41.34351490103646
2024-02-02T07:00:00,2024-02-02T07:00:00,4.939,281.727,3.948,2.552,7.912,12.799,0,2.831,1.383,0.032,28.873,68.872,19083.132,6.628,24.713,38.864000000000004,28.872999999999998,57.37484683407887,42.625153165921134
2024-02-02T08:00:00,2024-02-02T08:00:00,4.963,270.721,4.402,2.609,7.955,13,0,2.833,2.705,0.788,30.896,71.125,19566.332,6.294,26.724,41.378,30.894999999999996,57.252362569701,42.747637430299
2024-02-02T09:00:00,2024-02-02T09:00:00,4.963,261.258,4.635,2.585,7.819,13.01,0,2.844,2.199,3.428,30.507,72.156,19629.068,5.945,27.705,44.626,30.506999999999998,59.39600441883061,40.60399558116939
2024-02-02T10:00:00,2024-02-02T10:00:00,4.969,244.789,4.723,2.593,7.046,12.55,0,2.851,1.128,6.029,28.298,72.646,18710.535,5.892,28.656,48.138999999999996,28.298000000000002,62.978662166228396,37.021337833771604
2024-02-02T11:00:00,2024-02-02T11:00:00,5.001,224.524,4.572,2.542,6.144,12.07,0,2.841,0.382,8.304,26.008,74.834,17460.846,5.634,30.28,51.761,26.009000000000004,66.55651279413655,33.44348720586344
2024-02-02T12:00:00,2024-02-02T12:00:00,5.049,211.076,4.512,2.574,5.539,11.723,0,2.844,0.204,9.945,24.822,74.228,16653.339,5.111,31.395,54.074,24.822000000000003,68.53832893936321,31.461671060636792
2024-02-02T13:00:00,2024-02-02T13:00:00,5.085,203.514,4.182,2.56,5.396,11.057,0,2.845,0.058,9.958,23.539,73.478,16000.05,5.064,32.413,55.08,23.537999999999997,70.0602915362894,29.939708463710595
2024-02-02T14:00:00,2024-02-02T14:00:00,5.118,200.937,3.74,2.565,5.359,10.721,0,2.841,0.085,8.428,22.745,70.687,15479.9,5.018,33.165,54.294,22.746000000000002,70.47507788161994,29.52492211838007
2024-02-02T15:00:00,2024-02-02T15:00:00,5.149,208.419,3.938,2.562,5.327,10.37,0,2.845,0.221,5.019,22.7,70.133,15483.316,4.952,33.906,51.588,22.700999999999997,69.44231312845778,30.557686871542217
2024-02-02T16:00:00,2024-02-02T16:00:00,5.197,226.401,4.366,2.603,5.623,10.645,0,2.851,0.274,1.373,23.758,68.712,16245.317,4.451,34.373,47.997,23.759,66.88917999888511,33.11082000111489
2024-02-02T17:00:00,2024-02-02T17:00:00,5.204,231.078,5.027,2.548,5.885,10.936,0,2.855,0.815,0.024,25.519,70.392,17161.788,4.875,36.098,48.748999999999995,25.518,65.64019012481991,34.3598098751801
2024-02-02T18:00:00,2024-02-02T18:00:00,5.189,232.113,5.455,2.47,6.042,11.181,0,2.855,1.515,0,27.048,70.548,17756.167,4.353,37.438,49.45,27.048,64.64221286831028,35.35778713168971
2024-02-02T19:00:00,2024-02-02T19:00:00,5.159,234.976,5.454,2.523,6.077,11.203,0,2.864,0.67,0,26.267,68.434,17810.676,4.169,37.679,49.53,26.268,65.3447320509776,34.6552679490224
2024-02-02T20:00:00,2024-02-02T20:00:00,5.141,238.933,5.335,2.476,6.082,10.946,0,3.013,0.241,0,25.617,66.079,17778.175,3.296,37.877,48.790000000000006,25.616999999999997,65.57178760062897,34.42821239937102
2024-02-02T21:00:00,2024-02-02T21:00:00,5.127,227.555,5.16,2.582,5.435,10.232,0,2.844,0.31,0,23.981,62.843,16524.685,3.061,37.869,48.638999999999996,23.980999999999998,66.97741668961719,33.022583310382814
2024-02-02T22:00:00,2024-02-02T22:00:00,5.149,222.486,4.942,2.547,5.058,9.785,0,2.71,0.231,0,22.727,60.109,15658.247,3.177,36.778,47.650999999999996,22.726000000000003,67.70820012219902,32.29179987780099
2024-02-02T23:00:00,2024-02-02T23:00:00,5.172,220.049,4.818,2.419,4.903,9.667,0,2.694,0.066,0,22.148,57.761,15355.223,3.411,36.631,47.632999999999996,22.147999999999996,68.26070133704017,31.73929866295983
2024-02-03T00:00:00,2024-02-03T00:00:00,5.17,200.857,4.469,2.376,4.075,8.988,0,2.682,0.046,0,20.259,57.608,13933.699,4.472,37.093,49.111000000000004,20.259999999999998,70.79471248792723,29.205287512072765
2024-02-03T01:00:00,2024-02-03T01:00:00,5.165,192.906,4.268,2.374,3.646,9.057,0,2.665,0.019,0,19.655,57.323,13338.366,5.099,36.85,49.488,19.654999999999998,71.57340584007058,28.42659415992942
2024-02-03T02:00:00,2024-02-03T02:00:00,5.15,192.684,4.136,2.397,3.617,9.222,0,2.649,0.029,0,19.652,56.376,13251.29,4.967,36.606,49.120000000000005,19.653000000000002,71.42337836069387,28.576621639306122
2024-02-03T03:00:00,2024-02-03T03:00:00,5.094,192.687,4.094,2.471,3.618,9.156,0,2.638,0.034,0,19.54,55.879,13181.104,4.984,36.318,48.867,19.54,71.43567178797493,28.564328212025085
2024-02-03T04:00:00,2024-02-03T04:00:00,5.048,196.275,4.127,2.494,3.643,9.147,0,2.64,0.029,0,19.587,56.599,13237.92,5.071,35.246,47.859,19.586000000000002,70.96004151530877,29.03995848469123
2024-02-03T05:00:00,2024-02-03T05:00:00,4.99,201.323,4.225,2.493,3.708,9.108,0,2.642,0.05,0,19.733,56.399,13364.415,4.826,34.341,46.650000000000006,19.733,70.2740159378154,29.72598406218459
2024-02-03T06:00:00,2024-02-03T06:00:00,4.955,203.284,4.388,2.479,3.736,9.115,0,2.639,0.109,0,19.988,55.732,13521.855,4.541,34.553,46.528,19.987000000000002,69.95113884086295,30.04886115913704
2024-02-03T07:00:00,2024-02-03T07:00:00,4.965,205.321,4.196,2.466,3.767,9.071,0,2.707,0.236,0.046,19.978,54.154,13456.37,4.817,33.266,45.56,19.977,69.51798220852342,30.48201779147657
2024-02-03T08:00:00,2024-02-03T08:00:00,4.972,205.533,4.399,2.421,3.765,9.466,0,2.776,0.785,1.339,21.191,57.695,13823.181,4.505,32.827,46.064,21.191,68.49156196565312,31.50843803434689
2024-02-03T09:00:00,2024-02-03T09:00:00,4.947,194.456,4.367,2.399,3.704,9.345,0,2.795,1.236,4.439,21.449,60.098,13666.012,4.126,32.918,48.829,21.447,69.48175764130002,30.518242358699982
2024-02-03T10:00:00,2024-02-03T10:00:00,4.98,180.067,4.135,2.37,3.702,8.893,0,2.637,0.285,7.673,19.652,63.418,13205.178,5.13,33.53,53.683,19.652,73.20242721756323,26.797572782436763
2024-02-03T11:00:00,2024-02-03T11:00:00,5.002,171.282,3.908,2.374,3.698,8.847,0,2.619,0.227,9.893,19.3,65.794,12977.331,5.429,33.768,56.466,19.299,74.52781627400515,25.472183725994853
2024-02-03T12:00:00,2024-02-03T12:00:00,5.03,167.231,3.486,2.38,3.715,8.538,0,2.657,0.078,10.538,18.474,65.468,12609.337,5.671,33.308,56.927,18.474,75.49899868702006,24.501001312979938
2024-02-03T13:00:00,2024-02-03T13:00:00,5.063,167.166,3.257,2.358,3.699,8.494,0,2.657,0.007,9.881,18.115,64.415,12394.91,5.931,32.8,56.033,18.114,75.57015118615722,24.42984881384277
2024-02-03T14:00:00,2024-02-03T14:00:00,5.101,169.126,2.9,2.358,3.697,8.452,0,2.655,0.122,7.824,17.825,62.058,12090.082,6.073,32.305,53.661,17.826,75.06399764992237,24.936002350077636
2024-02-03T15:00:00,2024-02-03T15:00:00,5.12,179.537,3.015,2.344,3.705,8.571,0,2.656,0.517,4.244,18.464,60.337,12237.184,6.127,31.86,49.695,18.464,72.91040068076117,27.08959931923884
2024-02-03T16:00:00,2024-02-03T16:00:00,5.174,192.304,3.298,2.313,3.777,8.992,0,2.658,1.713,1.112,20.437,59.956,12695.231,5.717,31.263,45.579,20.438000000000002,69.04130754199677,30.958692458003245
2024-02-03T17:00:00,2024-02-03T17:00:00,5.176,205.24,3.641,2.364,4.362,9.18,0,2.659,2.687,0.019,22.529,62.138,13654.816,5.818,30.625,44.001999999999995,22.529,66.13758999564114,33.86241000435887
2024-02-03T18:00:00,2024-02-03T18:00:00,5.161,212.71,3.566,2.39,4.778,9.64,0,2.656,3.347,0,23.987,61.67,14195.46,5.837,29.361,42.749,23.987000000000002,64.05688084392231,35.94311915607768
2024-02-03T19:00:00,2024-02-03T19:00:00,5.133,218.657,3.643,2.348,5.117,9.8,0,2.66,2.77,0,23.991,60.169,14680.097,5.557,30.109,43.147000000000006,23.990000000000002,64.26709564025799,35.73290435974202
2024-02-03T20:00:00,2024-02-03T20:00:00,5.108,208.415,3.363,2.267,4.08,9.72,0,2.799,1.754,0,21.715,56.733,13427.841,5.272,30.067,42.714,21.716,66.29520409747012,33.704795902529874
2024-02-03T21:00:00,2024-02-03T21:00:00,5.095,198.959,2.999,2.231,3.695,9.454,0,2.662,0.978,0,19.789,55.662,12548.592,5.736,30.221,43.283,19.788,68.62583437713053,31.374165622869466
2024-02-03T22:00:00,2024-02-03T22:00:00,5.11,194.623,2.774,2.302,3.667,9.135,0,2.66,1.411,0,19.647,54.156,12218.306,5.777,29.943,43.132000000000005,19.647000000000002,68.70450309816977,31.295496901830226
2024-02-03T23:00:00,2024-02-03T23:00:00,5.114,198.611,2.877,2.269,3.747,8.844,0,2.666,0.535,0,18.67,51.581,12288.945,5.823,29.999,43.205,18.669,69.82739114975595,30.17260885024405
2024-02-04T00:00:00,2024-02-04T00:00:00,5.096,200.371,2.821,2.228,3.708,8.561,0,2.838,0.157,0,18.085,50.06,12242.017,5.821,29.866,43.010999999999996,18.085,70.3990441272751,29.600955872724892
2024-02-04T01:00:00,2024-02-04T01:00:00,5.076,193.425,2.572,2.219,3.683,8.604,0,2.687,0.062,0,17.609,49.221,11929.687,5.887,30.885,44.067,17.608,71.45034454803405,28.549655451965954
2024-02-04T02:00:00,2024-02-04T02:00:00,5.069,192.693,2.631,2.208,3.672,8.638,0,2.686,0.019,0,17.645,48.929,11971.65,5.627,31.581,44.485,17.645999999999997,71.59871883600779,28.401281163992202
2024-02-04T03:00:00,2024-02-04T03:00:00,5.018,192.892,2.799,2.19,3.567,8.529,0,2.679,0,0,17.574,49.517,11943.624,5.363,31.774,44.345,17.573999999999998,71.61775868473327,28.382241315266715
2024-02-04T04:00:00,2024-02-04T04:00:00,4.976,196.284,2.919,2.174,3.593,8.518,0,2.681,0.005,0,17.717,50.938,12068.571,5.492,31.126,43.768,17.716,71.18599960965454,28.814000390345456
2024-02-04T05:00:00,2024-02-04T05:00:00,4.93,200.391,3.232,2.159,3.557,8.505,0,2.68,0.04,0,18.014,51.616,12271.306,5.38,30.754,43.223,18.014,70.58314417753972,29.41685582246028
2024-02-04T06:00:00,2024-02-04T06:00:00,4.917,194.928,3.24,2.155,3.556,8.369,0,2.671,0.032,0,17.868,51.727,12214.212,5.635,32.086,44.793,17.868,71.48465552736153,28.515344472638482
2024-02-04T07:00:00,2024-02-04T07:00:00,4.935,187.65,3.216,2.173,3.569,8.382,0,2.68,0.04,0.06,17.886,53.02,12226.616,5.606,34.496,47.27,17.887,72.54784597203677,27.45215402796322
2024-02-04T08:00:00,2024-02-04T08:00:00,4.961,179.06,3.078,2.192,3.556,8.402,0,2.68,0.15,0.97,17.866,54.902,12109.492,5.669,35.97,49.762,17.866,73.58194830543562,26.418051694564383
2024-02-04T09:00:00,2024-02-04T09:00:00,4.95,168.066,3.059,2.259,3.542,8.403,0,2.643,0.302,3.402,17.949,56.458,12020.799,5.726,37.239,53.57599999999999,17.949,74.90527787486893,25.09472212513108
2024-02-04T10:00:00,2024-02-04T10:00:00,4.983,162.053,3.118,2.228,3.546,8.384,0,2.642,0.344,5.769,18.035,59.582,12064.387,5.712,37.721,56.413,18.034000000000002,75.7760554488428,24.2239445511572
2024-02-04T11:00:00,2024-02-04T11:00:00,4.996,158.812,3.039,2.227,3.539,8.394,0,2.643,0.275,7.662,17.89,60.903,11998.91,5.677,37.101,57.663,17.89,76.3212579249004,23.678742075099603
2024-02-04T12:00:00,2024-02-04T12:00:00,5.033,158.599,3.052,2.237,3.691,8.382,0,2.644,0.229,8.111,17.998,62.448,12166.613,5.669,37.665,58.715,17.997999999999998,76.53852671646267,23.46147328353734
2024-02-04T13:00:00,2024-02-04T13:00:00,5.079,161.419,3.07,2.21,3.706,8.353,0,2.642,0.214,6.554,17.984,61.2,12182.849,5.635,38.011,57.489000000000004,17.985,76.17060179664522,23.829398203354796
2024-02-04T14:00:00,2024-02-04T14:00:00,5.119,165.149,3.024,2.211,3.703,8.436,0,2.638,0.172,4.386,17.973,60.033,12167.639,5.67,38.318,55.704,17.973000000000003,75.60568427053218,24.394315729467813
2024-02-04T15:00:00,2024-02-04T15:00:00,5.143,169.744,3.023,2.212,3.701,8.534,0,2.656,0.055,2.008,17.97,59.369,12203.163,5.723,38.835,53.921,17.969,75.00486854917234,24.995131450827653
2024-02-04T16:00:00,2024-02-04T16:00:00,5.178,173.697,3.051,2.222,3.718,8.452,0,2.655,0.278,0.535,18.154,57.618,12201.89,5.773,38.386,52.094,18.154,74.15727138139164,25.84272861860836
2024-02-04T17:00:00,2024-02-04T17:00:00,5.185,173.187,3.111,2.222,3.721,8.527,0,2.657,1.612,0.016,19.629,59.878,12284.844,5.768,38.115,51.306,19.628,72.32920743226097,27.670792567739028
2024-02-04T18:00:00,2024-02-04T18:00:00,5.205,171.19,3.141,2.275,3.745,8.76,0,2.656,2.922,0,21.224,60.553,12424.759,5.711,38.164,51.355000000000004,21.224,70.75738161176098,29.242618388239016
2024-02-04T19:00:00,2024-02-04T19:00:00,5.168,173.876,3.241,2.203,3.716,8.781,0,2.639,2.469,0,20.845,59.168,12479.207,5.471,38.082,50.924,20.846000000000004,70.95443778737634,29.04556221262366
2024-02-04T20:00:00,2024-02-04T20:00:00,5.159,173.119,3.169,2.223,3.707,8.493,0,2.642,1.567,0,19.578,57.537,12313.621,5.83,38.337,51.54900000000001,19.578,72.47458770930871,27.525412290691293
2024-02-04T21:00:00,2024-02-04T21:00:00,5.138,176.63,3.52,2.184,3.701,8.444,0,2.646,1.157,0,19.468,56.643,12574.211,5.372,39.029,51.723,19.468,72.65384669410459,27.34615330589541
2024-02-04T22:00:00,2024-02-04T22:00:00,5.131,179.655,3.636,2.193,3.67,8.361,0,2.651,0.621,0,18.938,55.826,12611.517,5.204,38.732,51.26,18.939,73.02098320488895,26.979016795111043
2024-02-04T23:00:00,2024-02-04T23:00:00,5.118,183.498,3.983,2.185,3.637,8.359,0,2.662,0.242,0,18.883,54.769,12868.757,4.887,39.056,51.245999999999995,18.883,73.07390665773076,26.926093342269247
2024-02-05T00:00:00,2024-02-05T00:00:00,5.113,186.166,3.94,2.114,3.613,8.331,0,2.651,0.026,0,18.561,53.751,12763.744,5.071,37.703,50.001000000000005,18.561,72.92815262098537,27.071847379014606
2024-02-05T01:00:00,2024-02-05T01:00:00,5.093,186.068,3.878,2.12,3.636,8.314,0,2.649,0.021,0,18.497,53.215,12729.631,5.232,37.471,49.916,18.498,72.96167451106498,27.038325488935016
2024-02-05T02:00:00,2024-02-05T02:00:00,5.08,188.803,3.681,2.089,3.681,8.439,0,2.643,0.001,0,18.445,52.275,12656.969,5.204,36.22,48.593,18.445,72.48575434828007,27.514245651719914
2024-02-05T03:00:00,2024-02-05T03:00:00,5.033,188.214,3.706,2.083,3.668,8.551,0,2.633,0.003,0,18.561,52.703,12686.84,5.23,36.5,48.846000000000004,18.561,72.46428412479415,27.535715875205835
